Quote_ID,Original_Quote_Date,Field_info1 (to number),Field_info2,Field_info3,Field_info4,Coverage_info1,Coverage_info2,Coverage_info3 (to number),Sales_info1,Sales_info2,Sales_info3,Sales_info4 (to number),Sales_info5,Personal_info2,Personal_info3 (to number),Personal_info4,Property_info1,Property_info2,Property_info3 (to number),Property_info4,Property_info5,Geographic_info1,Geographic_info2,Geographic_info3,Geographic_info4,Geographic_info5 (to number)
25117,1/12/2013,0,0.9838,564,0,13,22,0,0,3,20,5,0.722958485,7,24,0,0,0,0,0,21,4,22,-1,0,0
10451,24/03/2014,0,0.9566,548,0,12,22,0,1,3,20,0,0.181145393,5,30,0,0,0,0,1,23,4,22,-1,0,0
23812,30/07/2014,0,1.0006,548,0,16,25,8,0,5,11,1,0.303293823,5,13,0,0,0,12,1,24,4,21,-1,0,0
13149,13/08/2013,0,0.9919,564,0,5,22,0,0,5,21,0,0.842813747,-1,18,0,0,0,0,1,15,4,21,-1,0,0
15549,4/03/2013,0,0.8945,564,0,6,22,8,0,3,14,1,0.044910358,5,13,0,0,0,0,1,11,4,21,-1,0,0
8737,18/12/2013,0,0.9838,564,0,10,22,8,1,2,20,3,0.707293466,21,14,0,0,0,0,1,16,4,19,-1,0,0
6108,22/04/2013,0,0.9313,564,0,5,25,0,1,2,15,4,0.176737745,19,31,0,1,0,0,0,7,4,18,-1,0,0
7346,11/04/2014,1,0.9153,935,0,4,22,1,0,5,20,2,0.282431949,-1,1,0,0,0,3,0,19,2,4,-1,0,1
17096,27/01/2014,0,0.9838,548,0,7,25,8,0,5,20,1,0.951679671,24,8,0,1,0,0,1,15,4,17,-1,0,0
3989,28/01/2014,0,0.9838,548,0,3,22,8,1,3,20,2,0.701769015,8,27,0,0,0,0,1,3,5,22,-1,0,0
17905,18/06/2014,0,1.0006,548,0,9,22,0,0,3,20,3,0.912457561,16,9,0,0,0,0,1,18,4,20,-1,0,0
13941,15/11/2013,1,0.9403,965,0,5,22,1,1,5,7,5,0.465885401,7,1,0,0,0,3,0,15,2,4,-1,0,1
22187,16/05/2015,4,0.887,1113,1,7,22,5,1,5,11,5,0.288522247,24,16,0,0,0,0,1,6,24,12,-1,0,2
24667,8/03/2014,3,0.9392,1487,0,10,2,3,1,5,20,6,0.554619096,-1,18,0,0,0,0,1,14,9,23,-1,0,3
909,20/01/2015,0,1.0005,548,0,3,22,0,1,5,11,0,0.158035023,12,20,0,0,0,0,0,1,4,18,-1,0,0
18584,3/01/2013,1,0.9219,965,0,8,25,0,1,3,14,4,0.077208291,12,1,0,1,0,3,1,10,2,4,-1,0,1
15185,2/07/2014,1,0.9153,935,0,9,22,1,1,5,11,0,0.017556138,8,1,0,0,0,3,1,18,2,12,-1,0,1
24245,24/07/2013,1,0.9403,965,0,12,22,0,1,3,21,3,0.345881232,7,1,0,1,0,3,1,24,2,7,-1,0,1
5739,5/03/2015,0,1.0101,548,0,25,22,0,1,5,11,4,0.158124367,6,0,0,0,0,6,1,24,4,21,-1,0,0
23692,24/07/2013,1,0.9403,965,0,13,22,1,1,5,1,3,0.691330633,14,1,0,1,0,3,0,23,2,4,-1,0,1
12912,14/10/2013,0,0.9919,564,0,3,22,4,1,4,16,1,0.693638692,4,4,0,0,0,8,0,7,4,19,-1,0,0
17877,31/07/2014,2,0.8928,1113,0,5,25,2,1,4,22,4,0.2061171,-1,10,0,0,0,4,1,5,16,4,-1,0,2
1814,3/04/2015,4,0.887,1113,1,25,22,4,1,5,11,2,0.284203943,9,5,0,1,0,4,1,22,14,7,-1,0,2
16120,2/04/2014,2,0.8922,1113,0,11,22,5,1,5,22,3,0.422344988,6,1,0,0,0,0,0,7,14,6,-1,0,2
16739,18/07/2014,1,0.9153,935,0,13,2,0,1,2,20,2,0.656828876,7,1,0,0,0,3,1,11,2,4,25,0,1
1213,7/05/2015,4,0.887,1113,1,9,22,5,1,5,11,4,0.264831139,18,5,0,0,0,4,1,7,14,9,-1,0,2
4000,12/06/2013,2,0.9691,1165,0,13,25,4,1,3,17,3,0.428837334,5,8,0,0,0,5,1,16,24,15,-1,0,2
20869,12/04/2015,1,0.9153,935,0,4,22,1,1,5,11,0,0.604666746,6,1,0,0,0,6,1,10,2,13,-1,0,1
10093,29/05/2013,1,0.9403,965,0,5,22,0,1,3,17,3,0.108419203,-1,1,0,0,0,3,0,19,2,4,-1,0,1
8214,2/01/2015,2,0.887,1113,0,7,22,4,1,5,11,2,0.129415093,4,4,0,0,0,1,1,5,13,6,-1,0,2
12843,17/12/2013,0,0.9838,564,0,7,22,0,0,5,7,0,0.742420633,-1,13,0,0,0,0,1,19,4,20,-1,0,0
12807,14/01/2015,0,1.0005,548,0,5,22,0,1,5,11,3,0.980567634,14,7,0,0,0,0,1,12,4,19,-1,0,0
20328,7/01/2014,2,0.8922,1113,0,11,22,5,1,5,7,0,0.195753172,-1,1,0,0,0,2,0,11,19,10,-1,0,2
17159,11/10/2013,3,0.9482,1480,0,7,25,3,0,4,4,2,0.210212044,7,23,0,0,0,8,1,10,9,24,-1,0,3
14346,28/04/2015,1,0.9153,935,0,4,2,1,0,5,11,0,0.11917029,4,1,0,0,0,6,0,5,2,4,-1,0,1
6596,12/09/2013,1,0.9403,965,0,15,22,0,1,3,21,3,0.223211627,7,1,0,1,0,10,1,13,2,4,-1,0,1
3658,26/08/2013,0,0.9919,564,0,11,25,0,1,4,4,1,0.323440943,7,9,0,0,0,4,1,20,4,22,-1,0,0
16276,26/05/2014,2,0.8928,1113,0,2,22,5,0,5,11,3,0.122833403,5,16,0,0,0,4,1,2,13,6,-1,0,2
1828,2/04/2015,4,0.887,1113,1,2,2,7,1,5,11,4,0.94019894,5,18,0,0,0,0,1,1,13,15,-1,0,2
10783,22/10/2013,1,0.9403,965,0,12,22,1,0,5,20,0,0.984379653,5,1,0,0,0,3,0,24,2,11,-1,0,1
9037,5/06/2014,2,0.8928,1113,0,6,22,2,1,4,11,4,0.202662458,1,3,0,0,0,8,1,2,14,4,-1,0,2
1701,3/10/2014,3,0.9108,1487,0,7,22,5,1,5,11,2,0.397820001,7,12,0,0,0,6,1,17,8,23,-1,0,3
19803,15/05/2015,1,0.9153,935,0,9,22,8,1,2,20,2,0.711716005,15,1,0,0,0,4,1,23,1,15,-1,0,1
25017,23/01/2014,2,0.8922,1113,0,7,22,4,1,5,7,4,0.830588481,15,1,0,0,0,4,0,6,23,4,-1,0,2
425,30/01/2014,2,0.8922,1113,0,25,22,4,0,5,20,4,0.353981774,18,1,0,0,0,5,0,16,25,16,-1,0,2
24596,7/01/2013,0,0.9223,564,0,10,25,0,0,4,18,1,0.370540235,5,27,0,0,0,0,0,14,4,20,-1,0,0
4314,29/08/2013,0,0.9919,564,0,2,22,0,1,3,21,4,0.168592531,6,4,0,0,0,0,0,3,4,18,-1,0,0
23882,9/12/2013,1,0.9403,965,0,8,22,8,0,3,20,1,0.536392876,5,1,0,1,0,3,1,12,2,10,-1,0,1
19428,12/11/2014,2,0.887,1113,0,7,22,4,1,4,22,3,0.972094824,7,7,0,1,0,2,1,5,14,8,-1,0,2
16804,3/06/2013,1,0.9403,965,0,10,22,1,0,5,1,1,0.60326702,6,1,0,0,0,6,0,25,1,6,-1,0,1
5123,26/03/2014,1,0.9153,935,0,6,22,1,0,5,11,3,0.474536899,-1,1,0,0,0,3,1,18,2,13,-1,0,1
3504,5/06/2014,0,1.0006,548,0,3,22,0,1,5,20,4,0.793391506,5,20,0,1,0,8,1,8,4,17,-1,0,0
6235,15/03/2014,0,0.9566,548,0,12,22,0,1,5,20,6,0.737387575,1,27,0,0,0,3,1,14,4,22,-1,0,0
15302,4/05/2014,1,0.9153,935,0,7,22,1,1,5,11,6,0.724492227,9,1,0,0,0,3,0,23,2,8,-1,0,1
3298,6/04/2015,5,0.8746,1487,1,8,22,5,1,5,11,1,0.175769849,18,5,0,0,0,8,1,10,8,23,-1,0,3
12956,16/07/2014,2,0.8928,1113,0,2,22,5,1,5,11,3,0.589939842,5,1,0,0,0,4,0,2,24,14,-1,0,2
23849,16/04/2014,0,1.0006,548,0,13,22,0,1,3,20,4,0.932738698,6,11,0,1,0,0,1,17,4,18,-1,0,0
6887,6/03/2014,0,0.9566,548,0,4,22,0,0,5,8,4,0.402316993,-1,1,0,1,0,0,0,12,4,20,-1,0,0
8853,28/08/2014,0,1.0006,548,0,6,25,8,1,4,11,4,0.177244029,4,12,0,0,0,0,1,11,4,22,-1,0,0
10220,11/03/2015,4,0.887,1113,1,11,22,4,1,5,11,4,0.424340342,16,4,0,0,0,2,1,8,25,15,-1,0,2
21775,14/04/2013,3,0.9525,1480,0,21,22,3,0,5,23,1,0.055542319,25,10,0,0,0,5,1,20,9,23,-1,0,3
672,14/04/2013,0,0.9313,564,0,6,22,4,0,3,15,5,0.617368515,5,20,0,0,0,0,1,15,4,20,-1,0,0
2312,7/04/2014,0,1.0006,548,0,5,22,0,1,3,20,0,0.845017571,10,9,0,0,0,6,0,4,4,20,-1,0,0
19802,16/08/2013,1,0.9403,965,0,7,22,0,1,3,21,2,0.016215975,5,1,0,0,0,3,0,14,2,11,-1,0,1
2795,8/11/2013,2,0.9258,1165,0,11,22,4,1,5,7,0,0.178494848,6,18,0,0,0,10,1,16,13,6,-1,0,2
915,1/07/2014,3,0.9392,1487,0,4,22,2,0,5,20,0,0.797397105,-1,1,0,0,0,6,0,7,9,23,-1,0,3
13850,3/01/2015,2,0.887,1113,0,9,22,4,1,5,11,6,0.214634582,4,22,0,0,0,5,1,5,24,15,-1,0,2
14674,20/09/2013,0,0.9919,564,0,12,25,0,1,3,20,1,0.778277444,-1,3,0,1,0,0,1,20,4,17,-1,0,0
18427,27/07/2014,0,1.0006,548,0,11,22,0,1,5,11,5,0.447048663,25,20,0,1,0,0,1,21,4,18,-1,0,0
1390,22/04/2015,0,1.0101,548,0,5,22,0,1,4,11,3,0.982012032,5,8,0,0,0,4,1,12,4,21,-1,0,0
21704,25/02/2013,3,0.9368,1480,0,6,2,3,1,5,23,1,0.681636786,8,14,0,0,0,0,1,2,10,23,-1,0,3
15059,22/10/2013,1,0.9403,965,0,7,22,1,1,5,24,0,0.670841027,6,1,0,1,0,6,1,9,2,13,-1,0,1
11663,4/09/2013,1,0.9403,965,0,6,22,1,1,5,21,0,0.065921139,-1,1,0,0,0,3,0,15,2,7,-1,0,1
16808,28/10/2013,0,0.9919,564,0,25,22,0,1,5,7,1,0.807909941,6,4,0,1,0,0,1,22,4,17,-1,0,0
1309,16/01/2014,1,0.9403,935,0,9,25,0,0,4,7,4,0.542676753,5,1,0,1,0,3,1,24,2,11,-1,0,1
22044,30/06/2014,2,0.8928,1113,0,3,22,2,1,5,11,1,0.902406337,10,1,0,0,0,4,0,5,3,5,-1,0,2
23416,8/09/2014,2,0.8928,1113,0,6,22,4,1,5,11,1,0.825034249,5,8,0,0,0,4,1,3,24,16,-1,0,2
7169,18/08/2014,1,0.9153,935,0,2,22,1,0,5,11,5,0.692804813,-1,1,0,0,0,0,0,1,2,12,-1,0,1
21896,25/04/2013,3,0.9525,1480,0,3,2,2,1,5,23,4,0.508145214,8,20,0,0,0,0,1,4,11,24,-1,0,3
14866,8/01/2015,2,0.887,1113,0,3,25,5,1,4,11,4,0.323738758,1,4,0,0,0,4,1,1,24,14,-1,0,2
942,4/10/2013,0,0.9919,564,0,3,22,8,1,3,20,2,0.017615701,-1,2,0,0,0,0,1,10,4,22,-1,0,0
17433,22/04/2015,1,0.9153,935,0,5,22,1,0,5,11,3,0.651081065,5,1,0,0,0,3,0,22,2,7,-1,0,1
14719,12/01/2015,1,0.9153,935,0,10,22,1,1,5,11,1,0.740901781,23,1,0,0,0,3,1,20,1,15,-1,0,1
17421,31/03/2014,0,0.9566,548,0,11,22,0,0,5,11,1,0.836246947,4,9,0,0,0,9,1,15,4,21,-1,0,0
9161,5/01/2015,1,0.9153,935,0,3,22,8,1,3,20,1,0.364479719,6,1,0,0,0,3,1,2,2,4,-1,0,1
16997,27/01/2014,2,0.8922,1113,0,4,22,2,0,5,22,1,0.477395914,18,1,0,0,0,6,0,8,17,4,-1,0,2
17147,2/03/2013,1,0.9403,965,0,8,22,1,0,5,23,6,0.890478885,6,1,0,0,0,6,0,23,2,9,-1,0,1
2344,9/03/2015,0,1.0101,548,0,19,22,0,1,5,11,1,0.262001906,-1,2,0,0,0,5,1,24,4,21,-1,0,0
19032,15/05/2014,1,0.9153,935,0,12,25,0,0,4,11,4,0.480299601,5,1,0,1,0,3,1,22,2,14,-1,0,1
5170,15/05/2015,4,0.887,1113,1,14,22,3,1,5,11,2,0.958693192,-1,20,0,0,0,0,1,17,25,16,-1,0,2
22741,30/12/2013,1,0.9403,965,0,9,22,1,0,5,7,1,0.566829472,-1,1,0,0,0,3,1,15,2,10,-1,0,1
24045,29/12/2013,0,0.9838,564,0,5,25,8,1,5,20,5,0.985511347,6,11,0,0,0,8,1,18,4,21,-1,0,0
22524,15/03/2015,1,0.9153,935,0,13,22,1,1,5,20,5,0.638200608,8,1,0,0,0,3,1,24,2,4,-1,0,1
9776,11/05/2015,0,1.0101,548,0,5,22,0,1,3,20,0,0.839552683,5,5,0,0,0,0,0,3,4,18,-1,0,0
19478,12/08/2013,2,0.9691,1165,0,15,22,4,0,5,4,1,0.420602776,6,1,0,0,0,2,0,8,14,7,-1,0,2
16881,25/02/2014,1,0.9403,935,0,21,22,1,1,5,20,0,0.852701173,-1,1,0,1,0,3,1,25,2,15,-1,0,1
399,9/06/2014,1,0.9153,935,0,7,25,0,1,3,20,3,0.304768003,-1,1,0,1,0,3,1,16,2,4,-1,0,1
5087,5/03/2013,3,0.9375,1480,0,4,22,2,1,5,23,0,0.094645303,20,1,0,0,0,6,0,6,9,23,-1,0,3
17780,30/05/2013,1,0.9403,965,0,6,22,1,1,5,1,4,0.125975341,7,1,0,0,0,6,0,20,2,11,-1,0,1
7140,22/08/2014,1,0.9153,935,0,6,22,0,1,4,11,2,0.349112514,22,1,0,1,0,3,1,23,2,12,-1,0,1
16089,4/05/2015,1,0.9153,935,0,5,22,0,1,3,20,1,0.885788314,7,1,0,0,0,0,0,21,2,13,-1,0,1
6085,9/01/2013,1,0.9219,965,0,10,25,0,1,3,14,2,0.868142832,-1,1,0,1,0,0,1,25,2,4,-1,0,1
20281,27/06/2014,3,0.9392,1487,0,8,22,5,1,5,11,2,0.332360474,17,1,0,0,0,0,0,16,9,25,-1,0,3
3209,9/06/2014,1,0.9153,935,0,7,22,0,1,3,20,1,0.653493359,25,1,0,0,0,3,0,16,1,4,-1,0,1
10908,23/04/2013,1,0.9403,965,0,8,22,1,0,5,24,0,0.630531896,4,1,0,1,0,3,1,15,2,13,-1,0,1
24914,20/03/2013,3,0.9375,1480,0,5,22,2,1,5,23,3,0.426261242,12,5,0,0,0,8,1,9,9,25,-1,0,3
4134,17/06/2014,1,0.9153,935,0,11,25,0,1,5,11,5,0.092084103,21,1,0,0,0,3,0,22,2,8,-1,0,1
4191,9/07/2014,2,0.8928,1113,0,5,22,2,1,3,11,3,0.162070403,-1,4,0,0,0,5,1,4,14,5,-1,0,2
12383,23/02/2013,1,0.9403,965,0,20,22,8,1,5,23,6,0.392161534,5,1,0,0,0,1,0,25,1,8,-1,0,1
22611,27/01/2014,1,0.9403,935,0,13,22,2,1,3,20,1,0.380904163,20,1,0,0,0,3,1,24,2,4,-1,0,1
18886,8/04/2013,2,0.9769,1165,0,3,2,5,1,4,23,1,0.328414438,1,20,0,0,0,6,1,1,9,10,-1,0,2
17811,30/04/2015,5,0.8746,1487,1,6,22,3,1,2,20,4,0.366683543,16,0,0,0,0,0,0,2,9,25,-1,0,3
19226,10/09/2014,0,1.0006,548,0,16,22,0,1,5,11,0,0.616102805,6,0,0,0,0,5,1,22,4,18,-1,0,0
11592,10/01/2014,3,0.9472,1487,0,4,2,2,1,3,20,2,0.908481744,15,12,0,0,0,4,1,2,9,24,25,0,3
19502,4/09/2014,2,0.8928,1113,0,5,2,5,1,5,11,4,0.717642504,15,11,0,0,0,4,1,3,21,15,-1,0,2
23312,11/03/2015,4,0.887,1113,1,4,22,5,1,5,11,3,0.87616892,21,4,0,0,0,4,1,3,13,6,-1,0,2
22270,24/07/2013,3,0.9487,1480,0,17,22,3,1,3,21,3,0.785350527,-1,5,0,0,0,6,1,20,9,25,-1,0,3
23085,13/06/2014,1,0.9153,935,0,10,25,0,1,4,11,2,0.135177795,9,1,0,1,0,3,1,19,2,14,-1,0,1
15759,24/03/2014,0,0.9566,548,0,5,25,0,0,2,20,4,0.326523319,14,19,0,1,0,8,1,7,4,17,-1,0,0
21807,16/03/2015,0,1.0101,548,0,10,22,4,1,2,3,1,0.512150813,-1,27,0,0,0,0,1,15,4,17,-1,0,0
21886,10/06/2013,0,0.9919,564,0,12,22,0,1,3,17,1,0.752159152,5,5,0,0,0,6,1,17,4,17,-1,0,0
18565,28/04/2014,3,0.9392,1487,0,11,22,3,1,3,20,1,0.810322235,-1,18,0,0,0,4,1,8,9,25,-1,0,3
7451,15/05/2014,1,0.9153,935,0,10,25,8,0,4,11,2,0.786109953,-1,1,0,0,0,3,0,19,2,4,-1,0,1
18771,10/11/2013,0,0.9919,564,0,5,25,9,1,5,7,5,0.753529096,5,16,0,0,0,8,1,18,4,20,-1,0,0
3942,12/10/2014,0,1.0006,548,0,8,25,0,1,4,11,5,0.484111621,4,27,0,0,0,0,0,11,4,20,-1,0,0
9040,17/09/2013,0,0.9919,564,0,8,22,0,1,3,20,0,0.521695753,20,5,0,0,0,0,1,16,4,20,-1,0,0
15974,17/04/2013,1,0.9403,965,0,8,22,1,0,5,15,3,0.673283102,5,1,0,0,0,10,0,9,2,12,-1,0,1
22124,4/05/2015,0,1.0101,548,0,9,22,0,1,3,20,1,0.503722676,4,5,0,0,0,4,0,14,4,18,-1,0,0
3475,28/04/2015,4,0.887,1113,1,20,22,4,0,5,11,0,0.803353386,-1,1,0,0,0,5,0,19,14,6,-1,0,2
21383,1/12/2014,2,0.887,1113,0,23,22,4,1,5,11,0,0.480790994,5,20,0,0,0,2,1,19,24,16,-1,0,2
22198,25/04/2013,2,0.9769,1165,0,3,22,5,1,5,23,4,0.200920245,19,1,0,0,0,4,0,2,19,10,-1,0,2
15716,12/08/2014,3,0.9364,1487,0,3,2,2,1,3,11,4,0.056867592,6,11,0,0,0,0,1,1,11,25,-1,0,3
20470,4/04/2015,1,0.9153,935,0,5,22,1,1,5,11,6,0.093186015,2,1,0,0,0,3,0,6,2,4,-1,0,1
19160,22/08/2014,1,0.9153,935,0,8,22,1,1,5,11,2,0.345374948,-1,1,0,0,0,5,1,10,2,4,-1,0,1
1080,14/05/2014,0,1.0006,548,0,9,25,0,1,2,20,2,0.866609089,7,20,0,1,0,0,1,16,4,17,-1,0,0
5584,11/03/2014,1,0.9153,935,0,7,22,1,1,2,20,0,0.728810531,7,1,0,0,0,3,0,18,2,4,-1,0,1
25375,6/03/2013,1,0.9403,965,0,4,22,0,1,3,14,3,0.502084698,17,1,0,0,0,6,1,3,2,4,-1,0,1
240,23/02/2015,4,0.887,1113,1,8,22,5,0,5,11,1,0.775686461,-1,18,0,0,0,1,1,11,14,4,-1,0,2
13906,29/12/2014,0,1.0005,548,0,5,22,0,1,5,11,1,0.519521711,16,19,0,0,0,5,1,4,4,18,-1,0,0
15621,8/02/2014,2,0.8922,1113,0,4,22,5,1,5,11,1,0.427348264,6,22,0,0,0,0,1,3,25,14,-1,0,2
21982,23/06/2013,2,0.9691,1165,0,10,25,4,1,5,1,5,0.531821431,12,9,0,0,0,4,1,9,25,15,-1,0,2
21695,7/11/2013,0,0.9919,564,0,20,22,5,1,4,7,1,0.067097504,-1,5,0,0,0,0,1,22,4,18,-1,0,0
15840,10/02/2015,4,0.887,1113,1,22,22,4,0,5,11,0,0.905086664,-1,1,0,0,0,4,0,17,14,5,25,0,2
16616,20/03/2015,0,1.0101,548,0,7,22,0,1,3,20,4,0.98537733,6,18,0,0,0,0,0,18,4,21,-1,0,0
16420,19/01/2015,2,0.887,1113,0,4,22,5,1,5,11,1,0.980448508,5,12,0,0,0,6,1,3,14,8,-1,0,2
8889,7/01/2015,2,0.887,1113,0,3,22,5,1,5,11,3,0.870510453,7,0,0,0,0,5,1,2,13,6,-1,0,2
16039,21/11/2014,2,0.887,1113,0,4,25,5,1,4,22,2,0.794835904,-1,27,0,0,0,4,1,5,24,14,-1,0,2
8895,25/05/2013,0,0.9313,564,0,7,25,0,1,3,15,6,0.342396807,3,18,0,0,0,0,0,10,4,17,-1,0,0
9815,10/05/2013,3,0.9525,1480,0,2,22,2,1,4,1,3,0.213919828,6,18,0,0,0,0,1,2,10,23,-1,0,3
25554,28/10/2013,0,0.9919,564,0,5,22,0,1,3,20,0,0.940749896,10,13,0,0,0,0,0,4,4,20,-1,0,0
10648,5/05/2015,4,0.887,1113,1,14,22,5,1,5,11,0,0.114464828,9,22,0,0,0,4,1,10,24,15,-1,0,2
10193,16/10/2014,2,0.8793,1113,0,23,22,4,1,5,11,3,0.84245637,21,27,0,0,0,2,1,11,24,14,-1,0,2
11187,28/11/2014,1,0.9153,935,0,5,22,1,1,5,11,2,0.930371076,7,1,0,0,0,3,0,11,2,4,-1,0,1
8606,6/11/2013,3,0.9482,1480,0,13,25,3,0,4,7,3,0.492167491,-1,5,0,0,0,4,1,8,9,25,25,0,3
22408,20/09/2014,0,1.0006,548,0,7,22,0,1,4,11,3,0.039981536,7,22,0,0,0,0,1,17,4,20,-1,0,0
12997,4/08/2013,1,0.9403,965,0,11,22,1,1,5,4,5,0.514712014,18,1,0,0,0,3,0,17,2,4,-1,0,1
21602,16/03/2015,1,0.9153,935,0,1,22,0,1,4,11,1,0.241646316,14,1,0,0,0,3,0,2,2,8,-1,0,1
18490,13/05/2014,0,1.0006,548,0,6,22,0,0,4,11,0,0.910179284,-1,12,0,0,0,0,1,11,4,20,-1,0,0
15453,28/04/2014,3,0.9392,1487,0,2,22,2,0,5,11,1,0.267645482,-1,0,0,0,0,8,1,2,10,24,-1,0,3
6698,8/12/2014,1,0.9153,935,0,4,22,0,1,3,20,1,0.966689499,-1,1,0,0,0,6,0,24,2,11,-1,0,1
7432,6/04/2014,1,0.9153,935,0,4,22,1,1,5,11,5,0.908094586,7,1,0,1,0,3,0,21,2,11,-1,0,1
15243,27/05/2013,0,0.9313,564,0,5,22,0,1,5,1,1,0.995190303,7,2,0,0,0,0,1,10,4,16,-1,0,0
24735,3/09/2014,1,0.9153,935,0,9,22,0,1,2,20,3,0.872178212,11,1,0,0,0,3,1,25,1,15,-1,0,1
14217,3/09/2013,0,0.9919,564,0,5,22,0,1,5,4,0,0.913455239,-1,18,0,0,0,0,1,8,4,17,-1,0,0
5687,22/03/2013,0,0.8945,564,0,9,22,0,1,3,15,2,0.769104771,7,24,0,0,0,0,0,19,4,20,-1,0,0
7058,2/01/2015,0,1.0005,548,0,21,22,0,0,5,20,2,0.827372089,18,0,0,0,0,3,1,24,4,19,-1,0,0
22340,29/12/2014,1,0.9153,935,0,16,25,0,1,4,11,0,0.798543689,5,1,0,0,0,3,1,15,2,11,-1,0,1
18320,18/05/2015,0,1.0101,548,0,5,22,8,0,2,20,1,0.903046638,6,16,0,0,0,8,1,12,4,18,-1,0,0
17847,19/05/2013,3,0.9525,1480,0,6,22,3,1,5,1,5,0.783027578,6,8,0,0,0,0,1,13,9,25,-1,0,3
15773,8/02/2014,2,0.8922,1113,0,2,22,5,0,5,11,6,0.51526297,-1,1,0,0,0,4,0,1,24,12,-1,0,2
2526,8/07/2013,3,0.9487,1480,0,5,22,2,1,5,1,0,0.001399726,9,8,0,0,0,0,1,4,9,25,-1,0,3
3599,30/07/2013,1,0.9403,965,0,3,22,1,0,5,21,0,0.520712967,19,1,0,0,0,6,0,6,2,4,-1,0,1
15088,27/02/2013,0,0.9023,564,0,8,22,0,0,5,23,3,0.532819108,5,18,0,0,0,8,0,13,4,22,-1,0,0
17894,20/01/2014,2,0.8922,1113,0,1,22,5,1,4,22,1,0.540621836,6,23,0,0,0,4,1,1,13,7,-1,1,2
12121,19/02/2015,1,0.9153,935,0,7,22,0,1,3,20,4,0.636666865,7,1,0,0,0,3,0,18,2,12,-1,0,1
9729,24/03/2015,1,0.9153,935,0,5,22,1,1,5,20,0,0.4181607,-1,1,0,0,0,3,1,21,2,11,-1,0,1
12669,20/07/2014,1,0.9153,935,0,8,22,1,1,5,11,1,0.555438084,7,1,0,0,0,3,0,25,2,10,-1,0,1
11689,11/12/2013,1,0.9403,965,0,10,22,1,0,5,7,2,0.282417059,-1,1,0,0,0,3,1,25,1,6,-1,0,1
2132,11/10/2013,1,0.9403,965,0,10,25,1,1,5,20,2,0.04091965,5,1,0,0,0,3,1,16,2,12,-1,0,1
7475,21/09/2014,2,0.8928,1113,0,4,22,2,1,5,11,1,0.881380666,10,9,0,0,0,1,1,5,14,9,-1,0,2
12363,19/03/2014,1,0.9153,935,0,6,22,0,0,3,20,3,0.306227292,16,1,0,0,0,12,0,13,2,7,-1,0,1
21558,9/12/2014,0,1.0005,548,0,12,22,0,1,5,11,0,0.972318185,-1,12,0,0,0,4,0,6,4,20,-1,0,0
11849,2/09/2013,3,0.9489,1480,0,2,22,2,0,5,4,1,0.022827447,5,16,0,0,0,0,1,3,10,24,-1,0,3
21233,9/07/2013,1,0.9403,965,0,1,22,1,1,5,1,0,0.207070105,-1,1,0,0,0,6,0,17,2,4,-1,0,1
5936,1/04/2015,5,0.8746,1487,1,11,22,3,1,2,20,4,0.894707844,17,6,0,0,0,6,1,12,9,23,-1,0,3
20161,10/10/2014,2,0.8793,1113,0,10,22,5,1,5,11,2,0.763505867,6,3,0,0,0,5,1,13,3,7,-1,0,2
22352,30/03/2013,3,0.9375,1480,0,11,22,5,1,5,23,6,0.372416463,8,1,0,0,0,0,0,6,11,23,-1,0,3
7578,27/01/2015,1,0.9153,935,0,5,25,8,1,4,11,4,0.154416582,8,1,0,0,0,3,1,4,2,6,-1,0,1
13958,5/05/2015,5,0.8746,1487,1,16,22,3,1,5,11,0,0.01420573,23,3,0,0,0,0,1,15,9,24,-1,0,3
18209,22/10/2013,0,0.9919,564,0,7,22,8,0,3,20,0,0.558967181,5,29,0,0,0,4,1,9,4,18,-1,0,0
24487,5/09/2014,2,0.8928,1113,0,5,2,5,1,5,11,2,0.003290845,11,20,0,0,0,6,1,4,14,9,-1,0,2
14146,27/05/2014,2,0.8928,1113,0,8,22,4,1,5,11,0,0.006224314,21,1,0,0,0,5,0,7,23,15,-1,0,2
3389,23/04/2015,1,0.9153,935,0,16,22,0,1,3,20,4,0.784010364,5,1,0,0,0,3,1,23,2,8,-1,0,1
6214,28/10/2014,3,0.9108,1487,0,7,22,3,0,4,11,0,0.874560724,8,14,0,0,0,0,1,5,9,23,-1,0,3
11475,6/02/2013,1,0.9403,965,0,11,25,2,0,5,23,6,0.869393651,1,1,0,0,0,3,1,19,2,11,-1,0,1
5563,25/03/2014,0,0.9566,548,0,4,22,0,0,5,11,0,0.074036572,6,22,0,0,0,0,1,7,4,18,-1,0,0
19113,6/10/2013,0,0.9919,564,0,12,22,0,0,5,20,5,0.644424921,8,16,0,0,0,0,1,15,4,16,-1,0,0
21760,4/02/2014,0,0.9685,548,0,3,22,0,1,4,7,0,0.607257728,20,16,0,0,0,0,1,6,4,18,-1,0,0
4062,18/02/2013,1,0.9403,965,0,11,22,8,0,5,24,1,0.40414855,5,1,0,0,0,3,0,11,2,11,-1,0,1
10260,29/09/2014,0,1.0006,548,0,17,22,0,1,4,11,1,0.697912324,6,11,0,1,0,0,1,19,4,17,-1,0,0
538,31/12/2013,2,0.8922,1165,0,11,25,3,1,4,7,0,0.700979808,-1,16,0,0,0,4,1,9,15,4,-1,0,2
